,label,review
549,0,"Le film ""le Projet Blair Witch"" est un film tourné caméra à l'épaule et traite d'un sujet de disparition de plusieurs randonneurs dans la forêt de Blair alors qu'ils enquêtaient sur la possible existence d'une sorcière dans cette même forêt. Ce film se déroule comme si on visionnait la vidéo de ces randonneurs en excursion dans la forêt juste avant leur disparition, vidéo retrouvée par la police cherchant à savoir ce qui leur était arrivé. Le film a connu un marketing considérable, faisant croire qu'il s'agissait d'un fait réel et que les vidéos retrouvées étaient tout ce qui restait de ces randonneurs. Si l'idée de départ est originale, le film en lui même est d'une nullité sans borne ! Il n'y a AUCUN effet spécial, le film tient plus de la vidéo amateur que d'un vrai film professionnel. Les dialogues sont d'un niveau de collégiens, les acteurs n'ont aucun charisme, les situations sont parfois grotesques. Je pense à ce randonneur qui pète les plombs parce qu'il est perdu et marche depuis près de 3 heures dans la forêt en tournant en rond et qui ne trouve rien de mieux que de jeter leur carte de repérage dans la rivière dans un geste d'énervement... Irréaliste. Le film est vide, vide d'action, vide de scénario, vide d'effets spéciaux. Au final, on n'a même pas peur et on a du mal à continuer jusqu'à la fin... Même un enfant de 10 ans ne serait pas effrayé devant autant de bêtises. C'est vraiment affligeant ! Pour finir dans l'incroyable, le coût de production de ce film se situait entre 50 000 et 75 000 dollars (ce qui d'ailleurs explique bien le vide sidéral que l'on visionne dans ce film) et a remporté.... accrochez-vous bien, 250 000 000 dollars au box office mondial !! Oui vous avez bien lu ! Ceci grâce à la promotion faite sur internet, car après visionnage, on se rend bien compte qu'on a voulu se payer la tête des spectateurs... ""Le projet Blair Witch"" ou comment devenir millionnaire autrement qu'en gagnant au loto..."
550,0,"Débutant avec une histoire déjà pas très nette, The Whistleblower continue à accumuler scènes tragiques et pathétiques. Mélodramatique à outrance, très mal dirigé et sombrant rapidement dans la pathos, et doublé d'une réalisation lente, le film manque cruellement de dynamisme. Le potentiel est gâché : l'ambiance bénéficie pourtant de la ""beauté"" surnaturelle des balkans; et le sujet, la traite des femmes et la prostitution le tout sous l'aval de l'ONU, est assez mâture pour tenir en haleine.De plus, il faudrait expliquer aux scénaristes que les happy ends tuent immédiatement n'importe quel propos, puisque tout est bien qui fini bien. Or, dans les Balkans, rien n'est bien qui fini bien."
551,0,"une comédie dramatique sans trop d'originalité qui mérite le coup d'oeil pour ses acteurs excellents dans leurs différentes prestations. entre disputes réconciliations, couples en périls et aventure d'un soir, il parle des différents problèmes ou solutions de la vie courante sans trop réalisme mais grace à la bonne dose d'humour on passe un bon moment."
552,0,Belle réalisation et musique mais scénario et acteurs peu approfondis et histoire pas très crédible.
553,1,"Film très réussi. De très bonnes scènes. Un certain suréalisme original par moment, bienvenu avec le thème de la guerre..."
554,1,"Assez humain, nettement inègal, mais souvent remarquable, Delmer Daves emploie plus que jamais son sens du rècit dans l'excellent ""The Badlanders"" avec un scènario dès plus astucieux! Ce n'est d'ailleurs pas un hasard quant à l'originalitè du traitement de ce western très hustonien puisqu'il est signè par un metteur en scène qui fût longtemps scènariste, avant que son oeuvre soit marquèe par plusieurs sommets du genre tels que ""The Dark Passage"" avec Bogart ou ""Broken Arrow"" avec Jimmy Stewart! Pour justifier le titre français, ""L'or du hollandais"", il suffit de savoir que dans le film on surnomme ainsi le hollandais, Alan Ladd, qui a ètè condamnè à tort au pènitencier où il se trouve confronter à un certain Ernest Borgnine, dans un rôle plus humain que ceux où il est habituellement promis à une mort violente! Le duo Ladd-Borgnine, c'est un peu ici l'eau et le feu, et c'est une partie de l'intèrêt de cette histoire captivante! Le scènario semble se souvenir de ""The Asphalt Jungle"" (et pour cause, c'est le même auteur) mais dans une mine d'or! La mise en scène est efficace et n'a pas besoin de grands espaces! Au contraire, beaucoup de plans rapprochès, beaucoup d'intèrieurs, faut dire il est question d'une mine dont l'espace est forcèment un peu comptè! Il en sort au final un fort bon western qui dègage encore aujourd'hui un charme ètonnant..."
555,0,"J'ai arreté après 30 minutes, les acteurs sont mauvais, les décors affreux et l'histoire nulle."
556,1,un tre bon film que je conseil ya tous les ingredien action comedie sai un vrai regal
557,1,"Je ne m'attendais à rien avec ce film que j'ai regardé seulement pour Devon Bostick et franchement, c'est pas mal. Ca casse pas des briques, mais c'est vraiment très drôle et pas effrayant du tout malgré les zombies."
558,1,A mi chemin entre el western et le film policier. Un excellent film j'ai apprécie ce face à face entre un jeune rangers avide de vengence et un charognard intriguant avec une grande prestation de Woody Harrelson Liam Hemsworth est quant excellent à deux milles lieux de sa prestation dans independance days. Ce film legerement violent sous forme de racisme anti mexicain est genial.
559,1,"Irréversible est un film choc dont on ne ressort pas indemne. Il nous plonge dans ce monde d'horreur appelé réalité. Cependant Gaspard Noé ne se contente pas de le filmer d'une manière lisse et documentaire comme la plupart des cinéastes souhaitant dépeindre cette réalité. Gaspard Noé filme à la manière de Kubrick pour 2001 l'odyssée de l'espace à qui il rend d'ailleurs hommage à la fin du film. La caméra est comme en apesanteur. Quant à la narration elle est similaire à celle de Memento, l'histoire est racontée en remontant le temps. Noé nous démontre qu'il serait préférable de vivre notre vie à l'envers car pour lui le temps détruit tout (ce qui explique le dialogue sur le destin...). Pour finir, le couple Cassel/Bellucci fait encore des étincelles pour servir une fois de plus un film noir...d'un noir profond."
560,1,Un téléfilm américain vraiment bien fait. Les acteurs sont excellents. Je souhaite le revoir.
561,1,"RZA, pote et musicien de Tarantino, se fait son petit plaisir en se propulsant héros d'un film de kung-fu dans une Chine traditionnelle imaginaire. L'hommage aux films de la Shaw Brothers vire parfois à la caricature mais on prend un plaisir coupable devant ces combats joliment chorégraphiés et ces effusions d'hémoglobine..."
562,1,super ! cette trilogie est juste de mieux en mieux en espérant une suite !! personnages très attachant
563,0,"Bon alors en gros, c'est un gars qui devient vampire et qui a des crises d'existentialisme. On aurait pu en faire quelque chose avec plus de rythme et d'audace (ça commence à être gonflant ces filles qui gardent leur soutif pour s'envoyer en l'air). L'actrice principale (Rachel Miles) est la seule très bonne surprise de ce film dont le final est ridicule"
564,1,"Un film d’animation pour ados et adultes ! Adapté du livre éponyme de Deborah Ellis, Parvana est un conte merveilleux sur l’émancipation des femmes et l’imagination face à l’oppression. Un film très fort, intelligent, accessible à tout âge grâce aux différents niveaux de lecture qu’il permet. Produit par Tomm Moore (Le Chant de la mer) et porté par l’animation magnifique du studio Cartoon Saloon, le récit prend d’emblée un tour pédagogique, à la croisée du cours d’histoire et de la tradition afghane du conte. Plusieurs digressions racontent en images des histoires légendaires du passé, les enjeux géopolitiques contemporains du pays (coup d’état, invasion soviétique, guerre civile), ou l’épopée de grandes figures historiques telles Alexandre le Grand, apportant une dimension onirique qui apaise la dureté du sujet."
565,0,"C'est toujours intéressant de voir une tête connue et qui vient d'un autre milieu que le cinéma dans un film, et il faut avouer que Batista ne s'en sort pas si mal, à ajouter à cela la présence de Purcell et Trejo qui ne sont pas des nobodies. Mais encore une preuve que mettre plusieurs acteurs connus ensemble ne fait pas forcément un bon film, tout du moins quand la réalisation ne suit pas, et là c'est le cas. Le réalisateur se fait des nœuds au cerveau avec des trucs dans tous les sens, et avec la perte d'attention pour le film, on n'en comprend pas la moitié,""machin trahis truc mais en fait bidule arrive et change le reste"", enfin bref c'est mauvais, on aurait cru un téléfilm policier foireux qui passe sur TMC les dimanche après-midi..."
566,0,"a lire certaines critiques, je me demande si on a vu le même film! mais comment des personnes peuvent donner autant d'étoiles (...des membres de la famille du metteur en scène? du producteur?) à ce film très français, d'une forme classique totalmeent anachronique tant elle est poussiérieuse et pompeuse, désespérement plat, sans souffle, caricatural jusqu'à l'extrême avec nombre de ses personnages, au scénario indigent, et dont la mise en scène ampulée respire souvent l'autosuffisance et la prétention, avec parfois de grandes envolées de caméra dont on se demande ce qu'elles viennent apporter. Les seules choses à sauver sont la photo et les costumes. Filmer des pins, la lande, les dunes, les vagues, ca fait peut être très art et essai mais ca ne fait pas un film. Tout est prévisible, et la prise de conscience ""sociale"" de l'héritiere nous laisse de marbre. Il est vrai que le ton est donné dès la première scène du film (la céréméonie funèbre) qui est grotesque et totalement ratée. Encore, une fois, le copinage a du permettre de décrocher des budgets d'une région qui ferait mieux d'utiliser l'argent du contribuable à de vraies actions sociales plutôt que de financer ce type de films. La pauvre marie gilain essaye tant bien que mal de sauver ce qui peut l'être mais l'impossibilié pour le metteur en scène de la mettre en relief voue ses tentatives à l'échec. Un film sans aucun intérêt donc qui ne fera pas la richesse de ses producteurs, je suis prêt à le parier..."
